mos_patch_1,name_patch,width_patch_1,height_patch_1,top_patch_1,left_patch_1,bottom_patch_1,right_patch_1,mos_patch_2,width_patch_2,height_patch_2,top_patch_2,left_patch_2,bottom_patch_2,right_patch_2,mos_patch_3,width_patch_3,height_patch_3,top_patch_3,left_patch_3,bottom_patch_3,right_patch_3,mos_image,name_image,width_image,height_image,top_image,left_image,bottom_image,right_image,num_pix_image,size_image,size_image_cnt,is_valid
58.1973249706851,patches/EMOTIC__e21mn5q3qdfpnalcek.jpg,340.0,192.0,262,509,454,849,75.97639599969888,255.0,144.0,228,188,372,443,44.0786924213921,170.0,96.0,105,374,201,544,66.93874715270307,voc_emotic_ava/EMOTIC__e21mn5q3qdfpnalcek.jpg,852.0,480.0,0,0,480,852,408960,480x852,6,False
70.4337998972882,patches/AVA__704876.jpg,288.0,227.0,303,395,530,683,69.4870191836662,216.0,170.0,6,221,176,437,70.707437376438,144.0,113.0,443,288,556,432,79.8756649075148,voc_emotic_ava/AVA__704876.jpg,720.0,568.0,0,0,568,720,408960,568x720,1,False
71.1663031508279,patches/EMOTIC__3j77g2s96huh7p9408.jpg,340.0,192.0,36,209,228,549,75.32661889313103,255.0,144.0,319,400,463,655,74.8908172383183,170.0,96.0,31,576,127,746,69.73820630193714,voc_emotic_ava/EMOTIC__3j77g2s96huh7p9408.jpg,852.0,480.0,0,0,480,852,408960,480x852,6,False
82.06741527301662,patches/EMOTIC__0lvh9rdbv3ign3d4zc.jpg,340.0,192.0,159,191,351,531,79.04230906728739,255.0,144.0,322,498,466,753,74.44250946309229,170.0,96.0,64,157,160,327,80.97392938363247,voc_emotic_ava/EMOTIC__0lvh9rdbv3ign3d4zc.jpg,852.0,480.0,0,0,480,852,408960,480x852,6,False
70.84284368046772,patches/EMOTIC__0oqlzxts85v8nvtiu3.jpg,300.0,218.0,256,220,474,520,77.35078588693604,225.0,163.0,292,521,455,746,70.49419055386845,150.0,109.0,101,207,210,357,75.84385306034306,voc_emotic_ava/EMOTIC__0oqlzxts85v8nvtiu3.jpg,750.0,545.0,0,0,545,750,408750,545x750,1,False
73.24970540611284,patches/AVA__756541.jpg,288.0,226.0,314,394,540,682,61.530664916211656,216.0,170.0,265,98,435,314,56.285069383053255,144.0,113.0,37,48,150,192,66.81520661271361,voc_emotic_ava/AVA__756541.jpg,720.0,567.0,0,0,567,720,408240,567x720,1,False
74.31439747381405,patches/EMOTIC__hdravaj3wtnod8po4a.jpg,382.0,170.0,248,344,418,726,77.46020475769377,286.0,128.0,158,63,286,349,69.88866755482013,191.0,85.0,41,215,126,406,72.25851854175049,voc_emotic_ava/EMOTIC__hdravaj3wtnod8po4a.jpg,956.0,427.0,0,0,427,956,408212,427x956,1,False
62.99578362296346,patches/AVA__898498.jpg,320.0,204.0,257,426,461,746,84.17757108476533,240.0,153.0,119,187,272,427,64.36919039240523,160.0,102.0,31,627,133,787,69.375318835016,voc_emotic_ava/AVA__898498.jpg,800.0,510.0,0,0,510,800,408000,510x800,1,False
68.42274969549251,patches/AVA__898261.jpg,312.0,208.0,123,125,331,437,75.92034207819918,234.0,156.0,238,430,394,664,72.92335303576645,156.0,104.0,22,568,126,724,73.23869863912998,voc_emotic_ava/AVA__898261.jpg,782.0,521.0,0,0,521,782,407422,521x782,1,True
70.49455627557033,patches/AVA__842036.jpg,300.0,216.0,305,81,521,381,65.08840873677711,225.0,162.0,333,504,495,729,70.21175296838791,150.0,108.0,34,224,142,374,71.71239256447723,voc_emotic_ava/AVA__842036.jpg,752.0,541.0,0,0,541,752,406832,541x752,1,True
73.39454354233517,patches/AVA__695419.jpg,288.0,226.0,279,41,505,329,70.85786631416396,216.0,169.0,137,202,306,418,67.48173002004272,144.0,113.0,119,31,232,175,69.70561534525615,voc_emotic_ava/AVA__695419.jpg,720.0,565.0,0,0,565,720,406800,565x720,1,True
64.16830413574527,patches/AVA__940113.jpg,320.0,203.0,202,11,405,331,78.42189150191659,240.0,152.0,271,269,423,509,65.81293687816391,160.0,101.0,93,342,194,502,75.03521987094248,voc_emotic_ava/AVA__940113.jpg,800.0,508.0,0,0,508,800,406400,508x800,2,False
59.07701015547091,patches/AVA__954183.jpg,320.0,203.0,10,130,213,450,77.52226359643153,240.0,152.0,275,285,427,525,71.88561676987125,160.0,101.0,225,166,326,326,75.08477870344817,voc_emotic_ava/AVA__954183.jpg,800.0,508.0,0,0,508,800,406400,508x800,2,False
83.5815189231838,patches/EMOTIC__5q6xvylwyg76201hf1.jpg,312.0,208.0,119,79,327,391,78.10450703520478,234.0,156.0,68,368,224,602,72.87098519318306,156.0,104.0,353,340,457,496,73.14797396269184,voc_emotic_ava/EMOTIC__5q6xvylwyg76201hf1.jpg,780.0,521.0,0,0,521,780,406380,521x780,1,False
76.2974893969425,patches/AVA__812731.jpg,288.0,225.0,309,65,534,353,82.58679496523702,216.0,169.0,157,90,326,306,69.77180062775592,144.0,112.0,153,565,265,709,74.67721067436474,voc_emotic_ava/AVA__812731.jpg,720.0,564.0,0,0,564,720,406080,564x720,2,False
67.93756701800041,patches/AVA__699642.jpg,288.0,225.0,171,206,396,494,62.16903604181242,216.0,169.0,326,474,495,690,69.24014845070434,144.0,112.0,25,416,137,560,60.221726519325216,voc_emotic_ava/AVA__699642.jpg,720.0,564.0,0,0,564,720,406080,564x720,2,False
77.01990188487349,patches/AVA__949949.jpg,320.0,202.0,270,99,472,419,77.41665951599184,240.0,152.0,251,425,403,665,59.1952918469869,160.0,101.0,55,610,156,770,74.43197111081119,voc_emotic_ava/AVA__949949.jpg,800.0,507.0,0,0,507,800,405600,507x800,1,False
74.55222144644347,patches/AVA__449390.jpg,288.0,225.0,236,43,461,331,72.00287893547551,216.0,168.0,210,279,378,495,73.3626104439702,144.0,112.0,106,269,218,413,72.5816996087312,voc_emotic_ava/AVA__449390.jpg,720.0,563.0,0,0,563,720,405360,563x720,1,True
79.82504152698681,patches/AVA__878886.jpg,293.0,220.0,101,75,321,368,69.38643597397646,220.0,165.0,346,280,511,500,66.26805348020497,146.0,110.0,378,536,488,682,77.30010300886721,voc_emotic_ava/AVA__878886.jpg,734.0,552.0,0,0,552,734,405168,552x734,1,False
81.56191282430895,patches/AVA__878426.jpg,320.0,202.0,52,322,254,642,79.89319028441048,240.0,151.0,293,45,444,285,71.95625348642838,160.0,101.0,138,23,239,183,79.3050943453947,voc_emotic_ava/AVA__878426.jpg,800.0,506.0,0,0,506,800,404800,506x800,1,False
85.70464260305417,patches/AVA__723059.jpg,288.0,224.0,290,155,514,443,76.20943386511341,216.0,168.0,121,184,289,400,72.7608494858717,144.0,112.0,36,404,148,548,78.5542746343997,voc_emotic_ava/AVA__723059.jpg,720.0,562.0,0,0,562,720,404640,562x720,1,False
74.45242189883662,patches/AVA__939257.jpg,316.0,204.0,12,360,216,676,80.67887013076822,237.0,153.0,176,267,329,504,74.66887006670545,158.0,102.0,394,498,496,656,70.63175662735341,voc_emotic_ava/AVA__939257.jpg,790.0,512.0,0,0,512,790,404480,512x790,1,False
89.05741701434948,patches/AVA__903377.jpg,320.0,202.0,13,423,215,743,84.33938476070351,240.0,151.0,108,89,259,329,77.73478581038455,160.0,101.0,372,156,473,316,80.03102704262878,voc_emotic_ava/AVA__903377.jpg,800.0,505.0,0,0,505,800,404000,505x800,3,False
63.955649934522846,patches/AVA__936299.jpg,320.0,202.0,89,439,291,759,67.89572282028242,240.0,151.0,11,192,162,432,59.88657488235147,160.0,101.0,150,51,251,211,66.71127107297019,voc_emotic_ava/AVA__936299.jpg,800.0,505.0,0,0,505,800,404000,505x800,3,False
79.1598304822536,patches/AVA__921228.jpg,320.0,202.0,49,236,251,556,72.90992062506268,240.0,151.0,280,5,431,245,78.30547331753772,160.0,101.0,290,231,391,391,80.34028834851482,voc_emotic_ava/AVA__921228.jpg,800.0,505.0,0,0,505,800,404000,505x800,3,False
82.5304466811143,patches/AVA__735585.jpg,288.0,224.0,216,13,440,301,80.07543822278083,216.0,168.0,192,352,360,568,73.28087621581554,144.0,112.0,34,190,146,334,85.7393512431458,voc_emotic_ava/AVA__735585.jpg,720.0,561.0,0,0,561,720,403920,561x720,2,True
82.21672064195229,patches/AVA__677960.jpg,288.0,224.0,43,187,267,475,83.99311657160433,216.0,168.0,242,448,410,664,77.49131042970366,144.0,112.0,438,521,550,665,77.86449427219,voc_emotic_ava/AVA__677960.jpg,720.0,561.0,0,0,561,720,403920,561x720,2,False
81.69001583441997,patches/AVA__922328.jpg,311.0,207.0,300,451,507,762,73.58321890101973,233.0,155.0,295,200,450,433,68.69403617809189,155.0,103.0,104,219,207,374,75.655961514823,voc_emotic_ava/AVA__922328.jpg,778.0,519.0,0,0,519,778,403782,519x778,1,False
62.70052095027764,patches/AVA__458188.jpg,287.0,224.0,309,205,533,492,62.80530399660483,215.0,168.0,294,32,462,247,70.93437186783504,143.0,112.0,405,503,517,646,64.92532624415779,voc_emotic_ava/AVA__458188.jpg,718.0,562.0,0,0,562,718,403516,562x718,1,False
61.14283782334363,patches/AVA__498006.jpg,288.0,224.0,196,370,420,658,63.57390563525993,216.0,168.0,31,405,199,621,73.80622850475622,144.0,112.0,387,31,499,175,64.77380854263657,voc_emotic_ava/AVA__498006.jpg,720.0,560.0,0,0,560,720,403200,560x720,3,False
78.02028370378194,patches/AVA__653038.jpg,288.0,224.0,130,7,354,295,68.98837481284342,216.0,168.0,349,18,517,234,67.84055985208906,144.0,112.0,214,573,326,717,69.7347629672452,voc_emotic_ava/AVA__653038.jpg,720.0,560.0,0,0,560,720,403200,560x720,3,False
84.3977989790543,patches/AVA__917370.jpg,320.0,201.0,129,332,330,652,76.61762186979945,240.0,151.0,311,61,462,301,66.62275322975994,160.0,100.0,323,605,423,765,77.92036296696647,voc_emotic_ava/AVA__917370.jpg,800.0,504.0,0,0,504,800,403200,504x800,2,False
73.79070352740612,patches/AVA__877745.jpg,320.0,201.0,125,74,326,394,74.62470096619097,240.0,151.0,67,354,218,594,77.88366189108056,160.0,100.0,252,438,352,598,72.43993040771733,voc_emotic_ava/AVA__877745.jpg,800.0,504.0,0,0,504,800,403200,504x800,2,False
68.45889085172014,patches/AVA__775662.jpg,288.0,224.0,257,388,481,676,50.12260491863703,216.0,168.0,331,121,499,337,53.531280924246204,144.0,112.0,198,168,310,312,62.22359045731305,voc_emotic_ava/AVA__775662.jpg,720.0,560.0,0,0,560,720,403200,560x720,3,False
87.43264847500738,patches/AVA__776889.jpg,287.0,224.0,156,86,380,373,77.25846573502588,215.0,168.0,52,421,220,636,83.46212687874062,143.0,112.0,250,567,362,710,80.9383284353397,voc_emotic_ava/AVA__776889.jpg,718.0,561.0,0,0,561,718,402798,561x718,1,True
72.93078938410353,patches/AVA__750610.jpg,287.0,224.0,297,289,521,576,51.098253799561526,215.0,168.0,303,104,471,319,56.1325549716823,143.0,112.0,225,73,337,216,68.82229226617966,voc_emotic_ava/AVA__750610.jpg,719.0,560.0,0,0,560,719,402640,560x719,1,False
68.37858057882815,patches/AVA__336344.jpg,288.0,223.0,265,387,488,675,62.27712345374242,216.0,167.0,10,389,177,605,54.35147274050413,144.0,111.0,282,274,393,418,70.88596613850754,voc_emotic_ava/AVA__336344.jpg,720.0,559.0,0,0,559,720,402480,559x720,1,False
75.904382703261,patches/AVA__902602.jpg,320.0,201.0,106,477,307,797,67.04316768058426,240.0,150.0,125,287,275,527,73.71335740446109,160.0,100.0,381,73,481,233,79.45988697011941,voc_emotic_ava/AVA__902602.jpg,800.0,503.0,0,0,503,800,402400,503x800,3,False
78.90651732890524,patches/AVA__865261.jpg,320.0,201.0,95,323,296,643,74.96494580689641,240.0,150.0,258,536,408,776,68.57955066945784,160.0,100.0,271,188,371,348,67.5479396965209,voc_emotic_ava/AVA__865261.jpg,800.0,503.0,0,0,503,800,402400,503x800,3,False
71.05230889931188,patches/AVA__840786.jpg,320.0,201.0,150,15,351,335,74.67826697713275,240.0,150.0,263,293,413,533,63.897374834463406,160.0,100.0,190,532,290,692,61.84882526405279,voc_emotic_ava/AVA__840786.jpg,800.0,503.0,0,0,503,800,402400,503x800,3,False
68.03693864504258,patches/AVA__833816.jpg,316.0,203.0,121,179,324,495,48.3825896983031,237.0,152.0,28,503,180,740,68.96229367367724,158.0,101.0,22,9,123,167,52.91626010835744,voc_emotic_ava/AVA__833816.jpg,790.0,509.0,0,0,509,790,402110,509x790,1,False
71.35572516816117,patches/AVA__638274.jpg,288.0,223.0,222,136,445,424,75.12497553561761,216.0,167.0,54,237,221,453,66.92118465082346,144.0,111.0,69,62,180,206,61.09033379036957,voc_emotic_ava/AVA__638274.jpg,720.0,558.0,0,0,558,720,401760,558x720,1,False
65.30018116708898,patches/AVA__763788.jpg,279.0,229.0,308,237,537,516,64.14792284565232,209.0,172.0,83,272,255,481,68.30350774123134,139.0,114.0,53,82,167,221,62.4578762164959,voc_emotic_ava/AVA__763788.jpg,699.0,574.0,0,0,574,699,401226,574x699,1,False
74.75866282531345,patches/AVA__763952.jpg,280.0,229.0,230,388,459,668,69.26547010884623,210.0,171.0,130,22,301,232,72.58356961948972,140.0,114.0,25,447,139,587,73.1230718774612,voc_emotic_ava/AVA__763952.jpg,700.0,573.0,0,0,573,700,401100,573x700,1,False
54.13178738081707,patches/AVA__785473.jpg,288.0,222.0,301,228,523,516,69.76688864750666,216.0,167.0,91,367,258,583,63.31278137441578,144.0,111.0,253,88,364,232,74.40380270960088,voc_emotic_ava/AVA__785473.jpg,720.0,557.0,0,0,557,720,401040,557x720,1,False
82.90787837392733,patches/AVA__835081.jpg,320.0,200.0,233,279,433,599,76.44146257265312,240.0,150.0,40,219,190,459,63.72890730725475,160.0,100.0,397,172,497,332,66.39113487518675,voc_emotic_ava/AVA__835081.jpg,800.0,501.0,0,0,501,800,400800,501x800,1,False
77.23464796072041,patches/AVA__832046.jpg,288.0,222.0,253,200,475,488,77.9673217383022,216.0,166.0,166,5,332,221,73.39431637639483,144.0,111.0,125,250,236,394,76.76214918703923,voc_emotic_ava/AVA__832046.jpg,720.0,556.0,0,0,556,720,400320,556x720,3,False
77.0183200158756,patches/AVA__815180.jpg,288.0,222.0,147,121,369,409,75.80099020375424,216.0,166.0,8,56,174,272,71.60514244315485,144.0,111.0,389,94,500,238,68.00177902312188,voc_emotic_ava/AVA__815180.jpg,720.0,556.0,0,0,556,720,400320,556x720,3,True
48.17775673766647,patches/AVA__912759.jpg,288.0,222.0,34,164,256,452,40.75937346593005,216.0,166.0,300,392,466,608,51.11618699731723,144.0,111.0,36,461,147,605,49.10805226139689,voc_emotic_ava/AVA__912759.jpg,720.0,556.0,0,0,556,720,400320,556x720,3,False
62.58004386656704,patches/AVA__891278.jpg,320.0,200.0,264,77,464,397,63.70149208647704,240.0,150.0,74,552,224,792,47.45354520044658,160.0,100.0,380,600,480,760,54.78440955897433,voc_emotic_ava/AVA__891278.jpg,800.0,500.0,0,0,500,800,400000,500x800,4,False
74.47366415056548,patches/AVA__836754.jpg,320.0,200.0,81,332,281,652,78.44596730616735,240.0,150.0,299,111,449,351,76.1324090337675,160.0,100.0,317,580,417,740,76.11171872859722,voc_emotic_ava/AVA__836754.jpg,800.0,500.0,0,0,500,800,400000,500x800,4,True
80.6170265258301,patches/AVA__883372.jpg,320.0,200.0,76,430,276,750,83.72991469050903,240.0,150.0,343,161,493,401,83.74600353998683,160.0,100.0,252,355,352,515,78.1822280014253,voc_emotic_ava/AVA__883372.jpg,800.0,500.0,0,0,500,800,400000,500x800,4,False
80.92412339647774,patches/AVA__898957.jpg,320.0,200.0,4,438,204,758,78.27537358708835,240.0,150.0,157,305,307,545,72.67222945430349,160.0,100.0,230,121,330,281,75.22779591959271,voc_emotic_ava/AVA__898957.jpg,800.0,500.0,0,0,500,800,400000,500x800,4,True
79.33379327103617,patches/AVA__738394.jpg,288.0,222.0,269,307,491,595,79.60108772926965,216.0,166.0,245,143,411,359,72.45575564614856,144.0,111.0,313,559,424,703,71.81907539368784,voc_emotic_ava/AVA__738394.jpg,720.0,555.0,0,0,555,720,399600,555x720,2,False
77.07777537928659,patches/AVA__846694.jpg,288.0,222.0,124,53,346,341,74.34870524473145,216.0,166.0,69,296,235,512,70.33360923570292,144.0,111.0,246,384,357,528,69.86765962978303,voc_emotic_ava/AVA__846694.jpg,720.0,555.0,0,0,555,720,399600,555x720,2,False
77.4578600912584,patches/AVA__841742.jpg,320.0,199.0,150,264,349,584,66.15282797001544,240.0,149.0,309,121,458,361,67.0754652875158,160.0,99.0,86,547,185,707,71.36745618411588,voc_emotic_ava/AVA__841742.jpg,800.0,499.0,0,0,499,800,399200,499x800,2,False
73.29475919660621,patches/AVA__888171.jpg,320.0,199.0,158,465,357,785,78.19969934847313,240.0,149.0,198,24,347,264,68.2102477755054,160.0,99.0,52,258,151,418,79.76557470978615,voc_emotic_ava/AVA__888171.jpg,800.0,499.0,0,0,499,800,399200,499x800,2,False
78.81904457707073,patches/AVA__832615.jpg,228.0,280.0,230,334,510,562,76.74132114708063,171.0,210.0,185,184,395,355,64.60799528846799,114.0,140.0,446,199,586,313,72.7370068000772,voc_emotic_ava/AVA__832615.jpg,570.0,700.0,0,0,700,570,399000,700x570,1,False
77.99154804875529,patches/AVA__650743.jpg,240.0,266.0,325,101,591,341,78.37240252553187,180.0,199.0,378,389,577,569,70.20032589627958,120.0,133.0,55,118,188,238,72.25324712427455,voc_emotic_ava/AVA__650743.jpg,600.0,665.0,0,0,665,600,399000,665x600,1,False
77.63594652670507,patches/AVA__577359.jpg,288.0,221.0,0,353,221,641,85.25095949594169,216.0,166.0,257,265,423,481,75.41439524773557,144.0,110.0,178,551,288,695,87.2896692309359,voc_emotic_ava/AVA__577359.jpg,720.0,554.0,0,0,554,720,398880,554x720,1,False
73.50651381781348,patches/AVA__897098.jpg,320.0,199.0,102,254,301,574,76.24684252823096,240.0,149.0,342,210,491,450,63.10486592813269,160.0,99.0,32,629,131,789,68.01856324364566,voc_emotic_ava/AVA__897098.jpg,800.0,498.0,0,0,498,800,398400,498x800,2,True
83.41030083669958,patches/AVA__867794.jpg,320.0,199.0,145,45,344,365,66.18271555508419,240.0,149.0,1,165,150,405,73.3535208259107,160.0,99.0,162,507,261,667,70.94927617876192,voc_emotic_ava/AVA__867794.jpg,800.0,498.0,0,0,498,800,398400,498x800,2,False
78.59698959589859,patches/AVA__892420.jpg,319.0,199.0,98,282,297,601,55.6878960685654,239.0,149.0,318,183,467,422,55.0005536036761,159.0,99.0,312,381,411,540,61.84594139390151,voc_emotic_ava/AVA__892420.jpg,799.0,498.0,0,0,498,799,397902,498x799,1,False
47.9439927313328,patches/AVA__948913.jpg,320.0,198.0,39,402,237,722,63.983876956959065,240.0,149.0,159,164,308,404,55.80842170167467,160.0,99.0,323,620,422,780,66.00688022617133,voc_emotic_ava/AVA__948913.jpg,800.0,497.0,0,0,497,800,397600,497x800,2,False
83.53967876142045,patches/AVA__930709.jpg,320.0,198.0,19,349,217,669,83.83872932965473,240.0,149.0,312,89,461,329,75.55822896239671,160.0,99.0,278,363,377,523,73.673174590662,voc_emotic_ava/AVA__930709.jpg,800.0,497.0,0,0,497,800,397600,497x800,2,True
71.68379419503576,patches/AVA__752961.jpg,288.0,220.0,173,120,393,408,58.48138179511591,216.0,165.0,74,411,239,627,75.34417911776374,144.0,110.0,383,227,493,371,71.70549093370269,voc_emotic_ava/AVA__752961.jpg,720.0,552.0,0,0,552,720,397440,552x720,2,False
63.828256446683575,patches/AVA__813236.jpg,288.0,220.0,24,222,244,510,57.22582851035208,216.0,165.0,309,54,474,270,52.022192138230025,144.0,110.0,355,531,465,675,64.12689259772847,voc_emotic_ava/AVA__813236.jpg,720.0,552.0,0,0,552,720,397440,552x720,2,False
85.13993604270053,patches/AVA__935912.jpg,320.0,198.0,73,268,271,588,74.81239178165562,240.0,148.0,241,543,389,783,69.18751276826907,160.0,99.0,359,4,458,164,76.15947548438254,voc_emotic_ava/AVA__935912.jpg,800.0,496.0,0,0,496,800,396800,496x800,1,False
78.16491140270324,patches/AVA__745204.jpg,288.0,220.0,242,169,462,457,74.80468272097966,216.0,165.0,165,387,330,603,56.55984881138016,144.0,110.0,78,200,188,344,67.16034595095724,voc_emotic_ava/AVA__745204.jpg,720.0,550.0,0,0,550,720,396000,550x720,4,False
82.39106101258152,patches/AVA__720908.jpg,288.0,220.0,59,414,279,702,87.2513221856247,216.0,165.0,220,221,385,437,69.64075919728636,144.0,110.0,259,501,369,645,72.86857572809208,voc_emotic_ava/AVA__720908.jpg,720.0,550.0,0,0,550,720,396000,550x720,4,False
77.10353455465055,patches/AVA__761553.jpg,288.0,220.0,28,231,248,519,68.78604173665893,216.0,165.0,362,106,527,322,85.34821684513419,144.0,110.0,98,518,208,662,80.87067709450633,voc_emotic_ava/AVA__761553.jpg,720.0,550.0,0,0,550,720,396000,550x720,4,True
79.78326968016668,patches/AVA__636096.jpg,288.0,220.0,41,228,261,516,72.1083757415152,216.0,165.0,265,261,430,477,75.10705322331471,144.0,110.0,313,566,423,710,74.58432851078375,voc_emotic_ava/AVA__636096.jpg,720.0,550.0,0,0,550,720,396000,550x720,4,True
69.14904135579624,patches/AVA__688868.jpg,288.0,219.0,197,295,416,583,79.38282400055994,216.0,164.0,74,457,238,673,70.29697472922561,144.0,109.0,181,87,290,231,65.29802798012375,voc_emotic_ava/AVA__688868.jpg,720.0,549.0,0,0,549,720,395280,549x720,1,False
75.00563550784622,patches/AVA__934019.jpg,320.0,197.0,263,358,460,678,74.35697123983505,240.0,148.0,127,42,275,282,68.69032183209565,160.0,98.0,27,423,125,583,71.95354219332721,voc_emotic_ava/AVA__934019.jpg,800.0,494.0,0,0,494,800,395200,494x800,3,False
67.73801729281908,patches/AVA__926270.jpg,320.0,197.0,213,129,410,449,56.44887352774821,240.0,148.0,50,37,198,277,74.7103328619601,160.0,98.0,153,422,251,582,66.87363326205664,voc_emotic_ava/AVA__926270.jpg,800.0,494.0,0,0,494,800,395200,494x800,3,False
78.74906988420803,patches/AVA__926820.jpg,320.0,197.0,152,133,349,453,70.26952742147809,240.0,148.0,329,429,477,669,74.2364520060584,160.0,98.0,59,189,157,349,64.75084413077316,voc_emotic_ava/AVA__926820.jpg,800.0,494.0,0,0,494,800,395200,494x800,3,False
74.8699747142068,patches/AVA__497266.jpg,288.0,219.0,320,122,539,410,82.16907335348506,216.0,164.0,162,68,326,284,65.7110575155242,144.0,109.0,40,262,149,406,86.70114600091931,voc_emotic_ava/AVA__497266.jpg,720.0,548.0,0,0,548,720,394560,548x720,1,False
76.0908021554257,patches/AVA__666049.jpg,288.0,218.0,159,11,377,299,45.6949298611732,216.0,164.0,0,80,164,296,58.750536864987275,144.0,109.0,346,463,455,607,66.60452287638141,voc_emotic_ava/AVA__666049.jpg,720.0,547.0,0,0,547,720,393840,547x720,3,False
78.70183988957709,patches/AVA__666437.jpg,288.0,218.0,103,152,321,440,64.371846814276,216.0,164.0,252,40,416,256,54.21686966244911,144.0,109.0,344,529,453,673,65.98323030449748,voc_emotic_ava/AVA__666437.jpg,720.0,547.0,0,0,547,720,393840,547x720,3,False
86.15406384773377,patches/AVA__830303.jpg,288.0,218.0,28,119,246,407,74.3959858300714,216.0,164.0,191,431,355,647,73.27313077889775,144.0,109.0,436,254,545,398,77.23793763612001,voc_emotic_ava/AVA__830303.jpg,720.0,547.0,0,0,547,720,393840,547x720,3,False
78.79080501175231,patches/AVA__947576.jpg,320.0,196.0,246,52,442,372,67.69987171200664,240.0,147.0,31,148,178,388,55.076261457164705,160.0,98.0,290,465,388,625,75.48672857578296,voc_emotic_ava/AVA__947576.jpg,800.0,492.0,0,0,492,800,393600,492x800,2,False
74.87789508590632,patches/AVA__886643.jpg,320.0,196.0,44,431,240,751,76.81377006170725,240.0,147.0,132,187,279,427,74.73693050057426,160.0,98.0,389,133,487,293,78.72517230051099,voc_emotic_ava/AVA__886643.jpg,800.0,492.0,0,0,492,800,393600,492x800,2,False
66.81875288271408,patches/AVA__692560.jpg,288.0,218.0,50,152,268,440,71.98286586585255,216.0,163.0,313,466,476,682,76.59641898907957,144.0,109.0,277,299,386,443,67.1535283207117,voc_emotic_ava/AVA__692560.jpg,720.0,546.0,0,0,546,720,393120,546x720,4,False
72.08487975299522,patches/AVA__634207.jpg,288.0,218.0,309,264,527,552,60.99151720754645,216.0,163.0,18,448,181,664,73.95081603603816,144.0,109.0,374,94,483,238,66.25048155825775,voc_emotic_ava/AVA__634207.jpg,720.0,546.0,0,0,546,720,393120,546x720,4,False
77.12045945756383,patches/AVA__504647.jpg,288.0,218.0,93,29,311,317,58.22396596778013,216.0,163.0,383,444,546,660,70.12569697677404,144.0,109.0,258,388,367,532,75.77223599948225,voc_emotic_ava/AVA__504647.jpg,720.0,546.0,0,0,546,720,393120,546x720,4,True
77.74794636464038,patches/AVA__671389.jpg,288.0,218.0,28,360,246,648,79.2916266908253,216.0,163.0,312,165,475,381,67.1713486503935,144.0,109.0,164,34,273,178,73.46849503146974,voc_emotic_ava/AVA__671389.jpg,720.0,546.0,0,0,546,720,393120,546x720,4,False
72.9833553598112,patches/AVA__741480.jpg,288.0,218.0,44,254,262,542,81.09425640351755,216.0,163.0,169,73,332,289,67.98544317795493,144.0,109.0,430,215,539,359,72.0320040203069,voc_emotic_ava/AVA__741480.jpg,720.0,545.0,0,0,545,720,392400,545x720,1,False
79.43740716587003,patches/AVA__839900.jpg,280.0,224.0,280,84,504,364,78.57760790056464,210.0,168.0,105,455,273,665,69.80649716076853,140.0,112.0,162,188,274,328,80.81078363090752,voc_emotic_ava/AVA__839900.jpg,700.0,560.0,0,0,560,700,392000,560x700,3,False
65.86891726177377,patches/AVA__818159.jpg,224.0,280.0,47,46,327,270,71.42973280078878,168.0,210.0,257,204,467,372,72.62828575555163,112.0,140.0,368,390,508,502,74.42755775758025,voc_emotic_ava/AVA__818159.jpg,560.0,700.0,0,0,700,560,392000,700x560,3,False
79.87239803581456,patches/AVA__849645.jpg,224.0,280.0,317,155,597,379,74.9019584271639,168.0,210.0,465,346,675,514,53.07748991162031,112.0,140.0,86,100,226,212,74.6182853713582,voc_emotic_ava/AVA__849645.jpg,560.0,700.0,0,0,700,560,392000,700x560,3,False
54.661813151110614,patches/AVA__674881.jpg,280.0,224.0,21,367,245,647,76.59221237442586,210.0,168.0,119,39,287,249,68.16258150469821,140.0,112.0,152,262,264,402,80.02267270741808,voc_emotic_ava/AVA__674881.jpg,700.0,560.0,0,0,560,700,392000,560x700,3,False
81.9595246616365,patches/AVA__718735.jpg,280.0,224.0,163,348,387,628,74.13300397587062,210.0,168.0,211,39,379,249,69.52173495341846,140.0,112.0,391,108,503,248,82.67650753489987,voc_emotic_ava/AVA__718735.jpg,700.0,560.0,0,0,560,700,392000,560x700,3,False
83.82189149701469,patches/AVA__804886.jpg,224.0,280.0,244,196,524,420,77.50647094719109,168.0,210.0,60,67,270,235,72.63347218884122,112.0,140.0,516,445,656,557,75.00773379258594,voc_emotic_ava/AVA__804886.jpg,560.0,700.0,0,0,700,560,392000,700x560,3,False
78.69931976262806,patches/AVA__564571.jpg,288.0,217.0,99,154,316,442,70.23170308151848,216.0,163.0,301,168,464,384,71.28949648814906,144.0,108.0,179,504,287,648,77.48291410516156,voc_emotic_ava/AVA__564571.jpg,720.0,544.0,0,0,544,720,391680,544x720,2,False
86.15387409734358,patches/AVA__802076.jpg,288.0,217.0,110,10,327,298,70.12261613885805,216.0,163.0,349,90,512,306,73.11022269706343,144.0,108.0,178,281,286,425,78.37227661120316,voc_emotic_ava/AVA__802076.jpg,720.0,544.0,0,0,544,720,391680,544x720,2,False
